Date,Open,High,Low,Close,Volume,,,,,,,,,,,,,,,,,,,,
2015. 5. 14 오후 3:30:00,2115.59,2121.68,2111.72,2120.33,430832,,,,,,,,,,,,,,,,,,,,
2015. 5. 15 오후 3:30:00,2132.53,2134.36,2104.77,2106.5,491705,,,,,,,,,,,,,,,,,,,,
2015. 5. 18 오후 3:30:00,2108.15,2113.72,2099.48,2113.72,445154,,,,,,,,,,,,,,,,,,,,
2015. 5. 19 오후 3:30:00,2114.29,2126.89,2107.62,2120.85,418479,,,,,,,,,,,,,,,,,,,,
2015. 5. 20 오후 3:30:00,2128.01,2140.24,2125.49,2139.54,452114,,,,,,,,,,,,,,,,,,,,
2015. 5. 21 오후 3:30:00,2139.68,2140.6,2121.49,2122.81,398146,,,,,,,,,,,,,,,,,,,,
2015. 5. 22 오후 3:30:00,2131.11,2146.1,2126.88,2146.1,444585,,,,,,,,,,,,,,,,,,,,
2015. 5. 26 오후 3:30:00,2146.47,2148.7,2130.3,2143.5,381383,,,,,,,,,,,,,,,,,,,,
2015. 5. 27 오후 3:30:00,2133.49,2134.95,2103.64,2107.5,439029,,,,,,,,,,,,,,,,,,,,
2015. 5. 28 오후 3:30:00,2117.77,2123.52,2110.89,2110.89,416116,,,,,,,,,,,,,,,,,,,,
2015. 5. 29 오후 3:30:00,2109.38,2123.39,2106.7,2114.8,456143,,,,,,,,,,,,,,,,,,,,
2015. 6. 1 오후 3:30:00,2110.12,2110.88,2086,2102.37,426927,,,,,,,,,,,,,,,,,,,,
2015. 6. 2 오후 3:30:00,2102.62,2107.17,2076.16,2078.64,520056,,,,,,,,,,,,,,,,,,,,
2015. 6. 3 오후 3:30:00,2078.51,2087.95,2059.34,2063.16,541167,,,,,,,,,,,,,,,,,,,,
2015. 6. 4 오후 3:30:00,2070.49,2082.6,2062.75,2072.86,400364,,,,,,,,,,,,,,,,,,,,
2015. 6. 5 오후 3:30:00,2062.22,2075.02,2060.91,2068.1,394291,,,,,,,,,,,,,,,,,,,,
2015. 6. 8 오후 3:30:00,2068.51,2068.51,2056.5,2065.19,393563,,,,,,,,,,,,,,,,,,,,
2015. 6. 9 오후 3:30:00,2063.4,2073.75,2057.21,2064.03,421880,,,,,,,,,,,,,,,,,,,,
2015. 6. 10 오후 3:30:00,2079.13,2080.03,2049.13,2051.32,427360,,,,,,,,,,,,,,,,,,,,
2015. 6. 11 오후 3:30:00,2065.07,2065.07,2051.1,2056.61,457020,,,,,,,,,,,,,,,,,,,,
2015. 6. 12 오후 3:30:00,2068.45,2074.78,2044.87,2052.17,388258,,,,,,,,,,,,,,,,,,,,
2015. 6. 15 오후 3:30:00,2041.07,2049.68,2033.72,2042.32,313945,,,,,,,,,,,,,,,,,,,,
2015. 6. 16 오후 3:30:00,2045.01,2045.77,2008.46,2028.72,381408,,,,,,,,,,,,,,,,,,,,
2015. 6. 17 오후 3:30:00,2035.48,2037.12,2021.5,2034.86,354723,,,,,,,,,,,,,,,,,,,,
2015. 6. 18 오후 3:30:00,2046.19,2052,2036.78,2041.88,390973,,,,,,,,,,,,,,,,,,,,
2015. 6. 19 오후 3:30:00,2056.54,2057.71,2044.71,2046.96,400329,,,,,,,,,,,,,,,,,,,,
2015. 6. 22 오후 3:30:00,2059.6,2068.07,2050.3,2055.16,266962,,,,,,,,,,,,,,,,,,,,
2015. 6. 23 오후 3:30:00,2071.3,2086.09,2066.21,2081.2,329799,,,,,,,,,,,,,,,,,,,,
2015. 6. 24 오후 3:30:00,2086.69,2087.68,2076.78,2085.53,400753,,,,,,,,,,,,,,,,,,,,
2015. 6. 25 오후 3:30:00,2077.84,2088.16,2073.95,2085.06,575912,,,,,,,,,,,,,,,,,,,,
2015. 6. 26 오후 3:30:00,2083.4,2097.01,2080.79,2090.26,492773,,,,,,,,,,,,,,,,,,,,
2015. 6. 29 오후 3:30:00,2056.44,2068.85,2054.33,2060.49,503807,,,,,,,,,,,,,,,,,,,,
2015. 6. 30 오후 3:30:00,2054.83,2075.02,2049.44,2074.2,392413,,,,,,,,,,,,,,,,,,,,
2015. 7. 1 오후 3:30:00,2077.27,2100.34,2072.54,2097.89,471565,,,,,,,,,,,,,,,,,,,,
2015. 7. 2 오후 3:30:00,2107.11,2110.81,2098.76,2107.33,565339,,,,,,,,,,,,,,,,,,,,
2015. 7. 3 오후 3:30:00,2107.51,2109.68,2094.02,2104.41,419549,,,,,,,,,,,,,,,,,,,,
2015. 7. 6 오후 3:30:00,2077.35,2089.86,2052.23,2053.93,474042,,,,,,,,,,,,,,,,,,,,
2015. 7. 7 오후 3:30:00,2067.04,2067.93,2028.98,2040.29,502809,,,,,,,,,,,,,,,,,,,,
2015. 7. 8 오후 3:30:00,2045.88,2046.33,2010.83,2016.21,453118,,,,,,,,,,,,,,,,,,,,
2015. 7. 9 오후 3:30:00,2000.19,2027.81,1983.78,2027.81,408457,,,,,,,,,,,,,,,,,,,,
2015. 7. 10 오후 3:30:00,2036.89,2037.84,2024.76,2031.17,381307,,,,,,,,,,,,,,,,,,,,
2015. 7. 13 오후 3:30:00,2033.25,2063.28,2030.21,2061.52,426286,,,,,,,,,,,,,,,,,,,,
2015. 7. 14 오후 3:30:00,2070.44,2070.44,2052.21,2059.23,503078,,,,,,,,,,,,,,,,,,,,
2015. 7. 15 오후 3:30:00,2068.38,2079.9,2060.66,2072.91,619128,,,,,,,,,,,,,,,,,,,,
2015. 7. 16 오후 3:30:00,2073.29,2088.33,2071.02,2087.89,697930,,,,,,,,,,,,,,,,,,,,
2015. 7. 17 오후 3:30:00,2101.22,2101.22,2068.36,2076.79,819227,,,,,,,,,,,,,,,,,,,,
2015. 7. 20 오후 3:30:00,2077.09,2081.43,2068.19,2073.31,870679,,,,,,,,,,,,,,,,,,,,
2015. 7. 21 오후 3:30:00,2082.18,2088.24,2069.21,2083.62,727407,,,,,,,,,,,,,,,,,,,,
2015. 7. 22 오후 3:30:00,2071.06,2075.94,2059.45,2064.73,1160824,,,,,,,,,,,,,,,,,,,,
2015. 7. 23 오후 3:30:00,2068.93,2069.2,2053.52,2065.07,739793,,,,,,,,,,,,,,,,,,,,
2015. 7. 24 오후 3:30:00,2060.66,2060.66,2040.3,2045.96,611868,,,,,,,,,,,,,,,,,,,,
2015. 7. 27 오후 3:30:00,2034.82,2048.15,2032.44,2038.81,543243,,,,,,,,,,,,,,,,,,,,
2015. 7. 28 오후 3:30:00,2026.33,2045.55,2015.91,2039.1,498527,,,,,,,,,,,,,,,,,,,,
2015. 7. 29 오후 3:30:00,2053.62,2055.95,2037.62,2037.62,520572,,,,,,,,,,,,,,,,,,,,
2015. 7. 30 오후 3:30:00,2040.24,2044.93,2019.03,2019.03,509318,,,,,,,,,,,,,,,,,,,,
2015. 7. 31 오후 3:30:00,2026.98,2030.16,2004.7,2030.16,448192,,,,,,,,,,,,,,,,,,,,
2015. 8. 3 오후 3:30:00,2026.25,2026.25,2005.21,2008.49,358746,,,,,,,,,,,,,,,,,,,,
2015. 8. 4 오후 3:30:00,2007.75,2027.99,2007.66,2027.99,388790,,,,,,,,,,,,,,,,,,,,
2015. 8. 5 오후 3:30:00,2027.22,2035.25,2022.98,2029.76,319211,,,,,,,,,,,,,,,,,,,,
2015. 8. 6 오후 3:30:00,2037.26,2038.41,2011.6,2013.29,340506,,,,,,,,,,,,,,,,,,,,
2015. 8. 7 오후 3:30:00,2009.39,2012.9,2001.13,2010.23,334578,,,,,,,,,,,,,,,,,,,,
2015. 8. 10 오후 3:30:00,2008.02,2008.07,1993.96,2003.17,308327,,,,,,,,,,,,,,,,,,,,
2015. 8. 11 오후 3:30:00,2020.15,2021.81,1986.46,1986.65,366407,,,,,,,,,,,,,,,,,,,,
2015. 8. 12 오후 3:30:00,1980.04,1989.1,1948.91,1975.47,524252,,,,,,,,,,,,,,,,,,,,
2015. 8. 13 오후 3:30:00,1975.47,1990.7,1966.02,1983.46,376591,,,,,,,,,,,,,,,,,,,,
2015. 8. 17 오후 3:30:00,1991.05,1991.05,1968.44,1968.52,561574,,,,,,,,,,,,,,,,,,,,
2015. 8. 18 오후 3:30:00,1977.61,1979.33,1954.35,1956.26,472766,,,,,,,,,,,,,,,,,,,,
2015. 8. 19 오후 3:30:00,1954.56,1959.51,1915.91,1939.38,506786,,,,,,,,,,,,,,,,,,,,
2015. 8. 20 오후 3:30:00,1929.43,1933.79,1912.55,1914.55,397527,,,,,,,,,,,,,,,,,,,,
2015. 8. 21 오후 3:30:00,1862.79,1886.49,1856.91,1876.07,512313,,,,,,,,,,,,,,,,,,,,
2015. 8. 24 오후 3:30:00,1860.03,1872.86,1800.75,1829.81,415178,,,,,,,,,,,,,,,,,,,,
2015. 8. 25 오후 3:30:00,1840.94,1864.3,1806.79,1846.63,451586,,,,,,,,,,,,,,,,,,,,
2015. 8. 26 오후 3:30:00,1843.7,1895.45,1835.58,1894.09,453386,,,,,,,,,,,,,,,,,,,,
2015. 8. 27 오후 3:30:00,1912.42,1920.39,1898.98,1908,482660,,,,,,,,,,,,,,,,,,,,
2015. 8. 28 오후 3:30:00,1932.39,1938.61,1927.39,1937.67,446751,,,,,,,,,,,,,,,,,,,,
2015. 8. 31 오후 3:30:00,1934.12,1941.49,1925.52,1941.49,350942,,,,,,,,,,,,,,,,,,,,
2015. 9. 1 오후 3:30:00,1934.44,1939.67,1914.22,1914.23,324479,,,,,,,,,,,,,,,,,,,,
2015. 9. 2 오후 3:30:00,1886.14,1920.62,1883.5,1915.22,342022,,,,,,,,,,,,,,,,,,,,
2015. 9. 3 오후 3:30:00,1929.78,1931.19,1911.17,1915.53,0,,,,,,,,,,,,,,,,,,,,
2015. 9. 4 오후 3:30:00,1921.81,1923.06,1879.94,1886.04,0,,,,,,,,,,,,,,,,,,,,
2015. 9. 7 오후 3:30:00,1883.36,1895.99,1870.59,1883.22,288156,,,,,,,,,,,,,,,,,,,,
2015. 9. 8 오후 3:30:00,1889.14,1894.56,1868.48,1878.68,391891,,,,,,,,,,,,,,,,,,,,
2015. 9. 9 오후 3:30:00,1903.28,1934.2,1902.93,1934.2,516171,,,,,,,,,,,,,,,,,,,,
2015. 9. 10 오후 3:30:00,1918.42,1962.11,1915.44,1962.11,460344,,,,,,,,,,,,,,,,,,,,
2015. 9. 11 오후 3:30:00,1942.88,1951.26,1939.73,1941.37,503010,,,,,,,,,,,,,,,,,,,,
2015. 9. 14 오후 3:30:00,1947.65,1948.02,1921.45,1931.46,362914,,,,,,,,,,,,,,,,,,,,
2015. 9. 15 오후 3:30:00,1930.44,1938.9,1927.62,1937.56,390824,,,,,,,,,,,,,,,,,,,,
2015. 9. 16 오후 3:30:00,1949.49,1978.68,1949.15,1975.45,584757,,,,,,,,,,,,,,,,,,,,
2015. 9. 17 오후 3:30:00,1989.07,1989.07,1972.93,1976.49,510173,,,,,,,,,,,,,,,,,,,,
2015. 9. 18 오후 3:30:00,1978.39,1996.47,1964.12,1995.95,523798,,,,,,,,,,,,,,,,,,,,
2015. 9. 21 오후 3:30:00,1973.24,1980.8,1960.11,1964.68,376423,,,,,,,,,,,,,,,,,,,,
2015. 9. 22 오후 3:30:00,1973.54,1983.99,1966.05,1982.06,696371,,,,,,,,,,,,,,,,,,,,
2015. 9. 23 오후 3:30:00,1960.33,1968.16,1944.51,1944.64,856989,,,,,,,,,,,,,,,,,,,,
2015. 9. 24 오후 3:30:00,1956.94,1958.73,1944.31,1947.1,921264,,,,,,,,,,,,,,,,,,,,
2015. 9. 25 오후 3:30:00,1948.3,1951.94,1932.49,1942.85,796574,,,,,,,,,,,,,,,,,,,,
2015. 9. 30 오후 3:30:00,1915.46,1962.84,1915.04,1962.81,546992,,,,,,,,,,,,,,,,,,,,
2015. 10. 1 오후 3:30:00,1963.55,1986.01,1958.63,1979.32,678977,,,,,,,,,,,,,,,,,,,,
2015. 10. 2 오후 3:30:00,1979.41,1985.57,1969.68,1969.68,1030976,,,,,,,,,,,,,,,,,,,,
2015. 10. 5 오후 3:30:00,1981.6,1994.65,1975.55,1978.25,545633,,,,,,,,,,,,,,,,,,,,
2015. 10. 6 오후 3:30:00,1996.29,1998.02,1985.17,1990.65,661635,,,,,,,,,,,,,,,,,,,,
2015. 10. 7 오후 3:30:00,1995.87,2006.24,1994.55,2005.84,761719,,,,,,,,,,,,,,,,,,,,
2015. 10. 8 오후 3:30:00,2016.36,2020.19,1998.66,2019.53,700992,,,,,,,,,,,,,,,,,,,,
2015. 10. 12 오후 3:30:00,2022.33,2030.92,2015.43,2021.63,635085,,,,,,,,,,,,,,,,,,,,
2015. 10. 13 오후 3:30:00,2021.2,2024.5,2010.16,2019.05,604995,,,,,,,,,,,,,,,,,,,,
2015. 10. 14 오후 3:30:00,2014.47,2016.14,2002.63,2009.55,644802,,,,,,,,,,,,,,,,,,,,
2015. 10. 15 오후 3:30:00,2008.29,2035.8,2007.46,2033.27,498901,,,,,,,,,,,,,,,,,,,,
2015. 10. 16 오후 3:30:00,2037.98,2038.06,2025.19,2030.26,550798,,,,,,,,,,,,,,,,,,,,
2015. 10. 19 오후 3:30:00,2032.36,2036.3,2022.25,2030.27,726843,,,,,,,,,,,,,,,,,,,,
2015. 10. 20 오후 3:30:00,2031.5,2040.24,2026.67,2039.36,958059,,,,,,,,,,,,,,,,,,,,
2015. 10. 21 오후 3:30:00,2039.25,2053.95,2035.59,2042.98,668945,,,,,,,,,,,,,,,,,,,,
2015. 10. 22 오후 3:30:00,2040.43,2042.57,2019.53,2023,695813,,,,,,,,,,,,,,,,,,,,
2015. 10. 23 오후 3:30:00,2043.67,2054.82,2036.92,2040.4,648998,,,,,,,,,,,,,,,,,,,,
2015. 10. 26 오후 3:30:00,2049.41,2049.6,2039.97,2048.08,459949,,,,,,,,,,,,,,,,,,,,
2015. 10. 27 오후 3:30:00,2043.52,2045.81,2036.22,2044.65,449155,,,,,,,,,,,,,,,,,,,,
2015. 10. 28 오후 3:30:00,2045.67,2045.67,2032.39,2042.51,402200,,,,,,,,,,,,,,,,,,,,
2015. 10. 29 오후 3:30:00,2050.97,2064.72,2032.56,2034.16,481349,,,,,,,,,,,,,,,,,,,,
2015. 10. 30 오후 3:30:00,2034.78,2038.56,2027.8,2029.47,380671,,,,,,,,,,,,,,,,,,,,
2015. 11. 2 오후 3:30:00,2033.15,2036.05,2028.2,2035.24,366381,,,,,,,,,,,,,,,,,,,,
2015. 11. 3 오후 3:30:00,2042.6,2053.24,2040.75,2048.4,591736,,,,,,,,,,,,,,,,,,,,
2015. 11. 4 오후 3:30:00,2053.51,2056.12,2042.38,2052.77,545085,,,,,,,,,,,,,,,,,,,,
2015. 11. 5 오후 3:30:00,2049.3,2050.44,2039.93,2049.41,349079,,,,,,,,,,,,,,,,,,,,
2015. 11. 6 오후 3:30:00,2048.17,2055.14,2038.46,2041.07,465030,,,,,,,,,,,,,,,,,,,,
2015. 11. 9 오후 3:30:00,2038.59,2038.59,2022.52,2025.7,435389,,,,,,,,,,,,,,,,,,,,
2015. 11. 10 오후 3:30:00,2015.45,2015.45,1988.54,1996.59,417457,,,,,,,,,,,,,,,,,,,,
2015. 11. 11 오후 3:30:00,1993.81,2001.73,1983.14,1997.27,286567,,,,,,,,,,,,,,,,,,,,
2015. 11. 12 오후 3:30:00,1997.32,1998.66,1991.28,1993.36,389444,,,,,,,,,,,,,,,,,,,,
2015. 11. 13 오후 3:30:00,1975.97,1981.27,1969.71,1973.29,342313,,,,,,,,,,,,,,,,,,,,
2015. 11. 16 오후 3:30:00,1945.68,1956.09,1942.85,1943.02,433426,,,,,,,,,,,,,,,,,,,,
2015. 11. 17 오후 3:30:00,1967.36,1974.08,1959.22,1963.58,417559,,,,,,,,,,,,,,,,,,,,
2015. 11. 18 오후 3:30:00,1967.25,1973.16,1961.43,1962.88,541860,,,,,,,,,,,,,,,,,,,,
2015. 11. 19 오후 3:30:00,1976.94,1988.92,1972.85,1988.91,422517,,,,,,,,,,,,,,,,,,,,
2015. 11. 20 오후 3:30:00,1988.96,1993.97,1985.93,1989.86,413655,,,,,,,,,,,,,,,,,,,,
2015. 11. 23 오후 3:30:00,1995.92,2008.34,1992.86,2003.7,383231,,,,,,,,,,,,,,,,,,,,
2015. 11. 24 오후 3:30:00,2004.29,2019.95,2003.06,2016.29,417004,,,,,,,,,,,,,,,,,,,,
2015. 11. 25 오후 3:30:00,2018.24,2018.93,2007.91,2009.42,391646,,,,,,,,,,,,,,,,,,,,
2015. 11. 26 오후 3:30:00,2014.88,2033.18,2014.88,2030.68,454457,,,,,,,,,,,,,,,,,,,,
2015. 11. 27 오후 3:30:00,2038.71,2038.72,2026.4,2028.99,481950,,,,,,,,,,,,,,,,,,,,
2015. 11. 30 오후 3:30:00,2022.38,2022.38,1987.12,1991.97,452865,,,,,,,,,,,,,,,,,,,,
2015. 12. 1 오후 3:30:00,2001.51,2026.33,2001.51,2023.93,573342,,,,,,,,,,,,,,,,,,,,
2015. 12. 2 오후 3:30:00,2026.08,2026.19,2009.29,2009.29,631315,,,,,,,,,,,,,,,,,,,,
2015. 12. 3 오후 3:30:00,2000.2,2000.2,1981.59,1994.07,365870,,,,,,,,,,,,,,,,,,,,
2015. 12. 4 오후 3:30:00,1972.16,1983.02,1970.48,1974.4,379466,,,,,,,,,,,,,,,,,,,,
2015. 12. 7 오후 3:30:00,1987.62,1988.04,1963.66,1963.67,382132,,,,,,,,,,,,,,,,,,,,
2015. 12. 8 오후 3:30:00,1964.22,1971.07,1948.43,1949.04,406175,,,,,,,,,,,,,,,,,,,,
2015. 12. 9 오후 3:30:00,1951.39,1956.7,1944.78,1948.24,378094,,,,,,,,,,,,,,,,,,,,
2015. 12. 10 오후 3:30:00,1947.21,1956.84,1940.4,1952.07,377848,,,,,,,,,,,,,,,,,,,,
2015. 12. 11 오후 3:30:00,1952.82,1961,1943.67,1948.62,380713,,,,,,,,,,,,,,,,,,,,
2015. 12. 14 오후 3:30:00,1926.36,1930.4,1919.22,1927.82,439741,,,,,,,,,,,,,,,,,,,,
2015. 12. 15 오후 3:30:00,1935.82,1938.04,1925.75,1932.97,434738,,,,,,,,,,,,,,,,,,,,
2015. 12. 16 오후 3:30:00,1950.15,1975.63,1950.05,1969.4,475097,,,,,,,,,,,,,,,,,,,,
2015. 12. 17 오후 3:30:00,1984.06,1987.83,1967.64,1977.96,379574,,,,,,,,,,,,,,,,,,,,
2015. 12. 18 오후 3:30:00,1960.32,1981.42,1958.12,1975.32,677729,,,,,,,,,,,,,,,,,,,,
2015. 12. 21 오후 3:30:00,1974.26,1986.66,1968.14,1981.19,539596,,,,,,,,,,,,,,,,,,,,
2015. 12. 22 오후 3:30:00,1984.37,1992.72,1971.32,1992.56,577235,,,,,,,,,,,,,,,,,,,,
2015. 12. 23 오후 3:30:00,1994.2,2007.42,1989.3,1999.22,502366,,,,,,,,,,,,,,,,,,,,
2015. 12. 24 오후 3:30:00,2009.34,2009.99,1990.65,1990.65,504620,,,,,,,,,,,,,,,,,,,,
2015. 12. 28 오후 3:30:00,1990.59,1991.19,1964.06,1964.06,396643,,,,,,,,,,,,,,,,,,,,
2015. 12. 29 오후 3:30:00,1956.49,1968.57,1946.21,1966.31,401427,,,,,,,,,,,,,,,,,,,,
2015. 12. 30 오후 3:30:00,1973.03,1974.67,1958.78,1961.31,304462,,,,,,,,,,,,,,,,,,,,
2016. 1. 4 오후 3:30:00,1954.47,1954.52,1918.76,1918.76,359018,,,,,,,,,,,,,,,,,,,,
2016. 1. 5 오후 3:30:00,1911.93,1937.57,1911.93,1930.53,446548,,,,,,,,,,,,,,,,,,,,
2016. 1. 6 오후 3:30:00,1934.25,1934.25,1911.61,1925.43,594612,,,,,,,,,,,,,,,,,,,,
2016. 1. 7 오후 3:30:00,1915.71,1926.41,1901.24,1904.33,393042,,,,,,,,,,,,,,,,,,,,
2016. 1. 8 오후 3:30:00,1889.42,1918.25,1883.82,1917.62,430204,,,,,,,,,,,,,,,,,,,,
2016. 1. 11 오후 3:30:00,1897.18,1907.43,1892.69,1894.84,328768,,,,,,,,,,,,,,,,,,,,
2016. 1. 12 오후 3:30:00,1907.61,1910.59,1888.94,1890.86,295135,,,,,,,,,,,,,,,,,,,,
2016. 1. 13 오후 3:30:00,1904.33,1921,1902.49,1916.28,265221,,,,,,,,,,,,,,,,,,,,
2016. 1. 14 오후 3:30:00,1893.18,1900.48,1882.02,1900.01,310978,,,,,,,,,,,,,,,,,,,,
2016. 1. 15 오후 3:30:00,1915.83,1918.3,1873.35,1878.87,312359,,,,,,,,,,,,,,,,,,,,
2016. 1. 18 오후 3:30:00,1856.03,1882.21,1854.55,1878.45,276937,,,,,,,,,,,,,,,,,,,,
2016. 1. 19 오후 3:30:00,1879.8,1889.9,1866.76,1889.64,335321,,,,,,,,,,,,,,,,,,,,
2016. 1. 20 오후 3:30:00,1885.36,1885.36,1830.06,1845.45,407298,,,,,,,,,,,,,,,,,,,,
2016. 1. 21 오후 3:30:00,1848.1,1860.02,1838.04,1840.53,433741,,,,,,,,,,,,,,,,,,,,
2016. 1. 25 오후 3:30:00,1860.3,1901.22,1859.54,1893.43,315303,,,,,,,,,,,,,,,,,,,,
2016. 1. 26 오후 3:30:00,1881.87,1884.13,1862.98,1871.69,298824,,,,,,,,,,,,,,,,,,,,
2016. 1. 27 오후 3:30:00,1888.07,1902.03,1883.39,1897.87,348905,,,,,,,,,,,,,,,,,,,,
2016. 1. 28 오후 3:30:00,1885.38,1907.56,1877.78,1906.94,354305,,,,,,,,,,,,,,,,,,,,
2016. 1. 29 오후 3:30:00,1905.01,1912.07,1888.48,1912.06,386555,,,,,,,,,,,,,,,,,,,,
2016. 2. 1 오후 3:30:00,1919.62,1926.11,1912.85,1924.82,440317,,,,,,,,,,,,,,,,,,,,
2016. 2. 3 오후 3:30:00,1914.96,1920.02,1882.75,1890.67,408594,,,,,,,,,,,,,,,,,,,,
2016. 2. 4 오후 3:30:00,1900.48,1917.09,1897.18,1916.26,365805,,,,,,,,,,,,,,,,,,,,
2016. 2. 5 오후 3:30:00,1914.55,1921.76,1910.31,1917.79,305766,,,,,,,,,,,,,,,,,,,,
2016. 2. 11 오후 3:30:00,1872.68,1877.77,1858.9,1861.54,386428,,,,,,,,,,,,,,,,,,,,
2016. 2. 12 오후 3:30:00,1850.67,1857.12,1817.97,1835.28,470499,,,,,,,,,,,,,,,,,,,,
2016. 2. 15 오후 3:30:00,1857.33,1864.62,1847.6,1862.2,284595,,,,,,,,,,,,,,,,,,,,
2016. 2. 16 오후 3:30:00,1870.1,1892.15,1868.11,1888.3,388318,,,,,,,,,,,,,,,,,,,,
2016. 2. 17 오후 3:30:00,1889.41,1897.37,1881.03,1883.94,344628,,,,,,,,,,,,,,,,,,,,
2016. 2. 18 오후 3:30:00,1909.4,1910.12,1898.49,1908.84,332576,,,,,,,,,,,,,,,,,,,,
2016. 2. 19 오후 3:30:00,1904.5,1916.24,1902.24,1916.24,312197,,,,,,,,,,,,,,,,,,,,
2016. 2. 23 오후 3:30:00,1911.56,1929.53,1905.85,1914.22,326810,,,,,,,,,,,,,,,,,,,,
2016. 2. 24 오후 3:30:00,1908.71,1918.63,1906.19,1912.53,281600,,,,,,,,,,,,,,,,,,,,
2016. 2. 25 오후 3:30:00,1919.08,1928.49,1906.99,1918.57,305789,,,,,,,,,,,,,,,,,,,,
2016. 2. 26 오후 3:30:00,1927.1,1927.8,1917.07,1920.16,280216,,,,,,,,,,,,,,,,,,,,
2016. 2. 29 오후 3:30:00,1921.76,1927.05,1916.66,1916.66,275051,,,,,,,,,,,,,,,,,,,,
2016. 3. 2 오후 3:30:00,1944.27,1949.94,1942.24,1947.42,323352,,,,,,,,,,,,,,,,,,,,
2016. 3. 3 오후 3:30:00,1957.83,1958.17,1946.57,1958.17,420984,,,,,,,,,,,,,,,,,,,,
2016. 3. 4 오후 3:30:00,1956.01,1958.46,1949.47,1955.63,316418,,,,,,,,,,,,,,,,,,,,
2016. 3. 7 오후 3:30:00,1961.26,1963.43,1955.97,1957.87,344612,,,,,,,,,,,,,,,,,,,,
2016. 3. 8 오후 3:30:00,1958.94,1958.94,1935.55,1946.12,358684,,,,,,,,,,,,,,,,,,,,
2016. 3. 9 오후 3:30:00,1940.55,1952.95,1938.32,1952.95,355392,,,,,,,,,,,,,,,,,,,,
2016. 3. 10 오후 3:30:00,1958.87,1976.19,1955.67,1969.33,352325,,,,,,,,,,,,,,,,,,,,
2016. 3. 11 오후 3:30:00,1968.3,1975.87,1966.65,1971.41,303418,,,,,,,,,,,,,,,,,,,,
2016. 3. 14 오후 3:30:00,1985.74,1985.9,1970.56,1972.27,357078,,,,,,,,,,,,,,,,,,,,
2016. 3. 15 오후 3:30:00,1975.61,1979.46,1966.44,1969.97,264582,,,,,,,,,,,,,,,,,,,,
2016. 3. 16 오후 3:30:00,1971.58,1982.08,1969.66,1974.9,294460,,,,,,,,,,,,,,,,,,,,
2016. 3. 17 오후 3:30:00,1984.69,2000.3,1984.33,1987.99,291577,,,,,,,,,,,,,,,,,,,,
2016. 3. 18 오후 3:30:00,1996.31,1996.31,1986.04,1992.12,385847,,,,,,,,,,,,,,,,,,,,
2016. 3. 21 오후 3:30:00,1999.25,2003.12,1982.7,1989.76,323260,,,,,,,,,,,,,,,,,,,,
2016. 3. 22 오후 3:30:00,1993.37,1997.76,1986.87,1996.81,383752,,,,,,,,,,,,,,,,,,,,
2016. 3. 23 오후 3:30:00,1996.47,2001.67,1989.84,1995.12,367551,,,,,,,,,,,,,,,,,,,,
2016. 3. 24 오후 3:30:00,1988.46,1992.76,1981.17,1985.97,341173,,,,,,,,,,,,,,,,,,,,
2016. 3. 25 오후 3:30:00,1991.06,1991.06,1981.53,1983.81,463422,,,,,,,,,,,,,,,,,,,,
2016. 3. 28 오후 3:30:00,1984.93,1992.46,1981.37,1982.54,410468,,,,,,,,,,,,,,,,,,,,
2016. 3. 29 오후 3:30:00,1986.93,1997.33,1984.07,1994.91,385453,,,,,,,,,,,,,,,,,,,,
2016. 3. 30 오후 3:30:00,2005.24,2009.1,1998.51,2002.14,368305,,,,,,,,,,,,,,,,,,,,
2016. 3. 31 오후 3:30:00,2005.72,2007.43,1986.74,1995.85,335073,,,,,,,,,,,,,,,,,,,,
2016. 4. 1 오후 3:30:00,1994.77,1994.77,1970.17,1973.57,392258,,,,,,,,,,,,,,,,,,,,
2016. 4. 4 오후 3:30:00,1974.73,1979.03,1969.35,1978.97,363317,,,,,,,,,,,,,,,,,,,,
2016. 4. 5 오후 3:30:00,1972.38,1973.17,1959.26,1962.74,368164,,,,,,,,,,,,,,,,,,,,
2016. 4. 6 오후 3:30:00,1963.17,1975.09,1961.51,1971.32,358031,,,,,,,,,,,,,,,,,,,,
2016. 4. 7 오후 3:30:00,1978.75,1980.43,1964.99,1973.89,434061,,,,,,,,,,,,,,,,,,,,
2016. 4. 8 오후 3:30:00,1961.29,1972.12,1954.11,1972.05,400616,,,,,,,,,,,,,,,,,,,,
2016. 4. 11 오후 3:30:00,1972.25,1973.9,1963.21,1970.37,379537,,,,,,,,,,,,,,,,,,,,
2016. 4. 12 오후 3:30:00,1970.5,1981.73,1968.5,1981.32,387318,,,,,,,,,,,,,,,,,,,,
2016. 4. 14 오후 3:30:00,2004.15,2016.03,2000.83,2015.93,473519,,,,,,,,,,,,,,,,,,,,
2016. 4. 15 오후 3:30:00,2013.38,2016.95,2008.68,2014.71,317709,,,,,,,,,,,,,,,,,,,,
2016. 4. 18 오후 3:30:00,2001.35,2009.55,1998.49,2009.1,339248,,,,,,,,,,,,,,,,,,,,
2016. 4. 19 오후 3:30:00,2015.1,2020.29,2007.68,2011.36,401236,,,,,,,,,,,,,,,,,,,,
2016. 4. 20 오후 3:30:00,2017.05,2023.77,2005.82,2005.83,423964,,,,,,,,,,,,,,,,,,,,
